"","siteid","sitename","plotid","easting","northing","taxonid","scientificname","indvidualid","pointid","individualdistance","individualazimuth","dbh","dbhheight","basalcanopydiam","basalcanopydiam_90deg","maxcanopydiam","canopydiam_90deg","stemheight","stemremarks","stemstatus","canopyform","livingcanopy","inplotcanopy","materialsampleid","dbhqf","stemmapqf"
"439","SOAP","Soaproot Saddle","SOAP187",297531.7,4100553.5,"CADE27","Calocedrus decurrens",287,"center",4.2,334,2.3,10,0,0,0.6,0.6,1,"","dead w branches","",0,100,"",0,0
"440","SOAP","Soaproot Saddle","SOAP95",298706.7,4100849.8,"CADE27","Calocedrus decurrens",702,"center",4.7,87.1,12.3,130,0,0,3.2,2.7,6.4,"","","",100,100,"",0,0
"441","SOAP","Soaproot Saddle","SOAP187",297532.2,4100555,"CADE27","Calocedrus decurrens",289,"center",5.4,345,1.3,10,0,0,0.5,0.4,0.7,"","dead w branches","",0,100,"",0,0
"442","SOAP","Soaproot Saddle","SOAP95",298709,4100850.5,"CADE27","Calocedrus decurrens",704,"center",7.1,81.8,8.5,130,0,0,2,1.7,4.8,"","","",100,100,"",0,0
"443","SOAP","Soaproot Saddle","SOAP63",299824,4101020.5,"CADE27","Calocedrus decurrens",837,"SE",6.4,1.7,6.2,130,0,0,1.8,1.6,3.8,"leans out of plot","sparse lvs","",100,100,"",0,1
"444","SOAP","Soaproot Saddle","SOAP63",299823.5,4101019.5,"CADE27","Calocedrus decurrens",838,"SE",5.4,356.9,10,130,0,0,2.6,2.6,6.6,"","","",100,100,"",0,1
"445","SOAP","Soaproot Saddle","SOAP43",297065.5,4100722.2,"CADE27","Calocedrus decurrens",592,"center",5.7,104.4,2.6,130,0,0,0.8,1,1.6,"","","",100,100,"",0,0
"446","SOAP","Soaproot Saddle","SOAP255",300144.2,4101380,"CADE27","Calocedrus decurrens",1303,"center",1.6,20,7.8,130,0,0,2.1,2,4.2,"","","",100,100,"",0,0
"447","SOAP","Soaproot Saddle","SOAP63",299822.2,4101020,"CADE27","Calocedrus decurrens",841,"SE",6.1,345,8.4,130,0,0,1.6,1.5,5.5,"","dead w branches","",0,100,"",0,0
"448","SOAP","Soaproot Saddle","SOAP63",299823.1,4101021.2,"CADE27","Calocedrus decurrens",842,"SE",7.2,354.4,1.5,130,0,0,1,0.8,1.5,"","dead w branches","",0,100,"",0,1
"449","SOAP","Soaproot Saddle","SOAP95",298709.4,4100852.2,"CADE27","Calocedrus decurrens",711,"NE",7.7,216,7.1,130,0,0,2.6,2.4,3.6,"","","",100,100,"",0,0
"450","SOAP","Soaproot Saddle","SOAP143",299838.4,4100428,"CADE27","Calocedrus decurrens",1237,"center",10.8,330.4,18.9,130,0,0,2.4,2,8.6,"","","",100,100,"",0,0
"451","SOAP","Soaproot Saddle","SOAP95",298694.8,4100859,"CADE27","Calocedrus decurrens",765,"center",11.8,322.5,1.6,10,0,0,0.5,0.5,0.9,"","","",100,100,"",0,0
"452","SOAP","Soaproot Saddle","SOAP63",299818.6,4101015.8,"CADE27","Calocedrus decurrens",846,"SE",5.4,287.6,4,130,0,0,1.6,1.4,2.9,"","dead w branches","",0,100,"",0,0
"453","SOAP","Soaproot Saddle","SOAP43",297068.8,4100720.2,"CADE27","Calocedrus decurrens",600,"center",9.4,110.6,7.8,130,0,0,2.1,2.3,4.9,"","","",100,100,"",0,0
"454","SOAP","Soaproot Saddle","SOAP255",300143.2,4101387,"CADE27","Calocedrus decurrens",1311,"center",8.8,357,1.8,130,0,0,1.3,1.1,1.7,"","","",100,100,"",0,0
"455","SOAP","Soaproot Saddle","SOAP255",300141.5,4101386.8,"CADE27","Calocedrus decurrens",1312,"center",8.6,345.2,1.9,10,0,0,0.9,0.8,0.9,"","","",100,100,"",0,0
"456","SOAP","Soaproot Saddle","SOAP255",300139.4,4101387.5,"CADE27","Calocedrus decurrens",1313,"center",10,334.3,1.6,10,0,0,0.7,0.5,0.9,"","","",100,100,"",0,0
"457","SOAP","Soaproot Saddle","SOAP43",297069,4100718,"CADE27","Calocedrus decurrens",603,"center",10.5,121.3,2.1,130,0,0,0.8,1,1.8,"","dead w branches","",0,100,"",0,0
"458","SOAP","Soaproot Saddle","SOAP43",297067.4,4100719,"CADE27","Calocedrus decurrens",605,"center",8.7,121.8,2.6,130,0,0,1.5,1.3,1.9,"","","",100,100,"",0,0
"459","SOAP","Soaproot Saddle","SOAP95",298710.9,4100858.2,"CADE27","Calocedrus decurrens",721,"center",12.5,45.2,1.2,10,0,0,0.5,0.3,0.7,"","","",100,100,"",0,0
"460","SOAP","Soaproot Saddle","SOAP331",297059.7,4100595.8,"CADE27","Calocedrus decurrens",486,"center",5.6,120.9,13.5,130,0,0,2.4,2.2,6.3,"","","",100,100,"",0,0
"461","SOAP","Soaproot Saddle","SOAP331",297055.4,4100599,"CADE27","Calocedrus decurrens",487,"center",0.6,52.4,21.1,130,0,0,0,0,3.2,"","dead w no branches top snapped","",0,100,"",0,0
"462","SOAP","Soaproot Saddle","SOAP95",298694.5,4100859,"CADE27","Calocedrus decurrens",763,"center",12,321.2,1.2,10,0,0,0.4,0.3,0.9,"","","",100,100,"",0,0
"463","SOAP","Soaproot Saddle","SOAP63",299816.5,4101025.5,"CADE27","Calocedrus decurrens",857,"center",3.4,46,18,130,0,0,5.9,3,6.5,"extreme leaner","","",100,100,"",0,0
"464","SOAP","Soaproot Saddle","SOAP95",298695.2,4100855.5,"CADE27","Calocedrus decurrens",738,"center",9.2,311.8,0.9,10,0,0,0.4,0.3,0.6,"","","",100,100,"",0,0
"465","SOAP","Soaproot Saddle","SOAP95",298695.4,4100856.2,"CADE27","Calocedrus decurrens",739,"center",9.5,315.5,2.3,10,0,0,0.8,0.7,1.1,"","","",100,100,"",0,0
"466","SOAP","Soaproot Saddle","SOAP187",297534.8,4100556.5,"CADE27","Calocedrus decurrens",273,"center",7,10.6,1.9,130,0,0,0.9,1,1.6,"","dead w branches","",0,100,"",0,0
"467","SOAP","Soaproot Saddle","SOAP63",299815.9,4101028.5,"CADE27","Calocedrus decurrens",861,"center",5.8,18.6,9,130,0,0,2.3,2,4.5,"","","",100,100,"",0,0
"468","SOAP","Soaproot Saddle","SOAP43",297058.4,4100714.8,"CADE27","Calocedrus decurrens",573,"center",9,189.9,10.3,130,0,0,2.9,2.9,4.7,"","","",100,100,"",0,0
"469","SOAP","Soaproot Saddle","SOAP187",297530.1,4100544.2,"CADE27","Calocedrus decurrens",236,"center",6.4,213.1,3.7,130,0,0,0.7,0.8,2.8,"","dead w branches","",0,100,"",0,1
"470","SOAP","Soaproot Saddle","SOAP255",300135,4101387.5,"CADE27","Calocedrus decurrens",1327,"center",12.6,316.6,2.9,130,0,0,1.9,1.8,2.1,"","","",100,100,"",0,0
"471","SOAP","Soaproot Saddle","SOAP331",297064,4100605,"CADE27","Calocedrus decurrens",537,"center",11.1,54.7,2.6,10,0,0,0.8,0.5,1.2,"","dead w branches","",0,100,"",0,0
"472","SOAP","Soaproot Saddle","SOAP63",299814.3,4101027.8,"CADE27","Calocedrus decurrens",865,"center",4.7,3.5,6.5,130,0,0,1.9,1.7,2.7,"","","",100,100,"",0,0
"473","SOAP","Soaproot Saddle","SOAP331",297059.4,4100602.2,"CADE27","Calocedrus decurrens",499,"center",5.7,51.5,2.2,130,0,0,0.4,0.5,1.9,"","dead w branches","",0,100,"",0,0
"474","SOAP","Soaproot Saddle","SOAP331",297060.1,4100602.5,"CADE27","Calocedrus decurrens",500,"center",6.4,53.1,3.7,10,0,0,0.9,1.1,1.3,"","","",100,100,"",0,0
"475","SOAP","Soaproot Saddle","SOAP255",300134.9,4101384.8,"CADE27","Calocedrus decurrens",1332,"NW",2,158.7,3.2,130,0,0,1.8,1,2.5,"","","",100,100,"",0,0
"476","SOAP","Soaproot Saddle","SOAP63",299809.1,4101027.8,"CADE27","Calocedrus decurrens",910,"center",6.8,313.3,5,130,0,0,1.3,1.4,2.7,"","dead w branches","",0,100,"",0,0
"477","SOAP","Soaproot Saddle","SOAP63",299820.6,4101025.8,"CADE27","Calocedrus decurrens",884,"center",7.1,67.3,4.9,130,0,0,1.5,1,2.9,"","dead w branches","",0,100,"",0,0
"478","SOAP","Soaproot Saddle","SOAP187",297529.2,4100552.8,"CADE27","Calocedrus decurrens",218,"SW",7.5,29.4,2.8,10,0,0,80,5,134,"","dead w branches","",0,100,"",0,0
"479","SOAP","Soaproot Saddle","SOAP43",297053.3,4100719,"CADE27","Calocedrus decurrens",584,"center",8.1,235.4,14,130,0,0,6.6,2.8,3.6,"","leaner","",100,100,"",0,0
"480","SOAP","Soaproot Saddle","SOAP95",298693.6,4100858.2,"CADE27","Calocedrus decurrens",742,"center",12.1,315.9,1.2,130,0,0,0.3,0.3,0.8,"","","",100,100,"",0,0
"481","SOAP","Soaproot Saddle","SOAP63",299823.5,4101030.5,"CADE27","Calocedrus decurrens",875,"center",12.1,51.5,2.5,10,0,0,0.8,0.6,0.9,"","dead w branches","",0,100,"",0,1
"482","SOAP","Soaproot Saddle","SOAP95",298700.6,4100847.2,"CADE27","Calocedrus decurrens",663,"center",2.6,211.9,8,130,0,0,3.2,1.4,4,"leaner","dead w branches","",0,100,"",0,0
"483","SOAP","Soaproot Saddle","SOAP95",298700.3,4100858.2,"CADE27","Calocedrus decurrens",745,"center",8.9,349.1,1.1,10,0,0,0.4,0.5,0.7,"","","",100,100,"",0,0
"484","SOAP","Soaproot Saddle","SOAP95",298708,4100851.5,"CADE27","Calocedrus decurrens",705,"center",6.3,72.4,4.3,130,0,0,1.3,1.4,3.3,"","","",100,100,"",0,0
"485","SOAP","Soaproot Saddle","SOAP331",297050.7,4100598,"CADE27","Calocedrus decurrens",430,"center",4.3,262.7,39.8,130,0,0,5.3,4.6,17.9,"","","",100,100,"",0,0
"486","SOAP","Soaproot Saddle","SOAP187",297530.7,4100548.2,"CADE27","Calocedrus decurrens",213,"center",3.2,244.7,2.4,130,0,0,0.9,1.2,1.8,"","dead w branches","",0,100,"",0,0
"487","SOAP","Soaproot Saddle","SOAP331",297063.9,4100600.5,"CADE27","Calocedrus decurrens",512,"center",9.2,77.7,3.2,10,0,0,1,0.9,1.3,"","dead w branches","",0,100,"",0,0
"488","SOAP","Soaproot Saddle","SOAP95",298698.4,4100856,"CADE27","Calocedrus decurrens",750,"center",7.3,330.7,1,10,0,0,0.4,0.4,0.6,"","","",100,100,"",0,0
"489","SOAP","Soaproot Saddle","SOAP331",297061.2,4100600,"CADE27","Calocedrus decurrens",515,"center",6.4,77.8,3.4,10,0,0,0.8,1,1,"","dead w branches","",0,100,"",0,0
"490","SOAP","Soaproot Saddle","SOAP331",297057.4,4100606.8,"CADE27","Calocedrus decurrens",529,"center",8.5,17,41.7,130,0,0,4.8,5.7,18.8,"","","",100,100,"",0,0
"491","SOAP","Soaproot Saddle","SOAP43",297057.7,4100716,"CADE27","Calocedrus decurrens",569,"center",7.8,196.8,1.2,130,0,0,1.8,1.9,1.7,"","","",100,100,"",0,0
"492","SOAP","Soaproot Saddle","SOAP283",297782.1,4101200,"CADE27","Calocedrus decurrens",54,"SE",2.7,322.2,25.4,130,0,0,2.9,3,9.1,"","lower half of canopy dead from fire",NA,NA,NA,NA,0,0
"493","SOAP","Soaproot Saddle","SOAP283",297782.5,4101206.2,"CADE27","Calocedrus decurrens",55,"SE",8.5,351.2,27.6,130,0,0,3.8,4,13.8,"","bottom half dead from fire",NA,NA,NA,NA,0,0
"494","SOAP","Soaproot Saddle","SOAP283",297780.6,4101206,"CADE27","Calocedrus decurrens",56,"SE",8.8,338.9,33.5,130,0,0,3.5,4,9.1,"f107","bottom 1/3 dead from fire",NA,NA,NA,NA,0,0
"495","SOAP","Soaproot Saddle","SOAP187",297539,4100554.5,"CADE27","Calocedrus decurrens",222,"center",7.2,48.7,3.2,10,0,0,3,2,0.6,"","dead no branches top snapped","",0,100,"",0,0
"496","SOAP","Soaproot Saddle","SOAP187",297530.8,4100551,"CADE27","Calocedrus decurrens",223,"SW",7,48,2.1,10,0,0,0.2,0.3,0.9,"","dead w branches","",0,100,"",0,0
"497","SOAP","Soaproot Saddle","SOAP331",297059.8,4100600,"CADE27","Calocedrus decurrens",523,"center",5,74.2,1.7,130,0,0,0.9,0.9,1.1,"","dead w branches","",0,100,"",0,0
"498","SOAP","Soaproot Saddle","SOAP187",297526.3,4100552.8,"CADE27","Calocedrus decurrens",225,"SW",6.6,6.3,78.6,130,0,0,6.7,4.1,27.9,"","","",100,100,"",0,0
"499","SOAP","Soaproot Saddle","SOAP95",298694.8,4100857.8,"CADE27","Calocedrus decurrens",760,"center",11,319,1.2,10,0,0,0.4,0.3,0.8,"","","",100,100,"",0,0
"500","SOAP","Soaproot Saddle","SOAP299",297489.2,4100692.5,"CADE27","Calocedrus decurrens",188,"center",8,261.6,17,130,0,0,4,3.6,8.3,"","","",100,100,"",0,0
"501","SOAP","Soaproot Saddle","SOAP187",297525.3,4100543.5,"CADE27","Calocedrus decurrens",228,"center",10.4,232.4,1.7,130,0,0,0.8,0.9,1.5,"","dead w branches","",0,100,"",0,1
"502","SOAP","Soaproot Saddle","SOAP187",297537.1,4100557.5,"CADE27","Calocedrus decurrens",269,"center",8.6,24.1,1.7,10,0,0,0.6,0.3,1,"","dead w branches","",0,100,"",0,0
"503","SOAP","Soaproot Saddle","SOAP331",297060.2,4100591.8,"CADE27","Calocedrus decurrens",461,"center",8.6,142.2,14,130,0,0,3.3,2,6.5,"","","",100,100,"",0,0
"504","SOAP","Soaproot Saddle","SOAP331",297051.3,4100600.5,"CADE27","Calocedrus decurrens",542,"center",4,295.9,15.4,130,0,0,1.6,1.4,7.5,"","","",100,100,"",0,0
"505","SOAP","Soaproot Saddle","SOAP63",299815.4,4101021,"CADE27","Calocedrus decurrens",829,"center",2.4,145.5,15,130,0,0,0,0,3.2,"top snapped","dead w no branches","",0,100,"",0,0
"506","SOAP","Soaproot Saddle","SOAP187",297532.4,4100551.5,"CADE27","Calocedrus decurrens",285,"center",2.1,325.9,1.2,130,0,0,0.9,0.8,1.4,"","dead w branches","",0,100,"",0,0
"507","SOAP","Soaproot Saddle","SOAP331",297059.3,4100604.5,"CADE27","Calocedrus decurrens",533,"center",7.4,36.5,2,10,0,0,0.5,0.4,0.8,"","dead w branches","",0,100,"",0,0
"508","SOAP","Soaproot Saddle","SOAP43",297069.6,4100713.5,"CADE27","Calocedrus decurrens",614,"center",13.9,136.5,5.5,130,0,0,2.5,1.5,3.1,"","","",100,100,"",0,0
"509","SOAP","Soaproot Saddle","SOAP331",297056.6,4100591.2,"CADE27","Calocedrus decurrens",454,"center",7.6,167.6,18.4,130,0,0,3.8,3.6,9,"","","",100,100,"",0,0
"510","SOAP","Soaproot Saddle","SOAP187",297529.6,4100542.5,"CADE27","Calocedrus decurrens",237,"center",8.2,208.4,9.8,130,0,0,1.2,1,4.5,"","dead w branches","",0,100,"",0,1
"511","SOAP","Soaproot Saddle","SOAP331",297058.4,4100590,"CADE27","Calocedrus decurrens",456,"center",9.2,157.9,6.8,130,0,0,2.5,2.1,3.1,"","","",100,100,"",0,0
"512","SOAP","Soaproot Saddle","SOAP187",297534.6,4100555.8,"CADE27","Calocedrus decurrens",279,"center",6.1,10.4,1.3,10,0,0,0.4,0.3,0.6,"","dead w branches","",0,100,"",0,0
"513","SOAP","Soaproot Saddle","SOAP187",297530.9,4100540.8,"CADE27","Calocedrus decurrens",240,"center",9.4,196.1,14.3,130,0,0,2.9,2.4,6.3,"","","",100,100,"",0,1
"514","SOAP","Soaproot Saddle","SOAP187",297530.9,4100540.5,"CADE27","Calocedrus decurrens",241,"center",9.6,196.2,9.3,130,0,0,2.7,2.5,4.9,"","","",100,100,"",0,1
"515","SOAP","Soaproot Saddle","SOAP331",297052.9,4100601.5,"CADE27","Calocedrus decurrens",540,"center",3.6,325.7,13.9,130,0,0,1.5,1.5,7,"","all but top dead","",100,100,"",0,0
"516","SOAP","Soaproot Saddle","SOAP331",297052.8,4100595.5,"CADE27","Calocedrus decurrens",434,"center",3.8,214.4,18.5,130,0,0,2.6,2.6,8.2,"","","",100,100,"",0,0
"517","SOAP","Soaproot Saddle","SOAP187",297534.7,4100551.5,"CADE27","Calocedrus decurrens",257,"center",2.1,32.8,4,10,0,0,1.1,0.8,1.5,"","dead w branches","",0,100,"",0,0
"518","SOAP","Soaproot Saddle","SOAP187",297536.3,4100552.5,"CADE27","Calocedrus decurrens",258,"center",3.9,45.5,1.9,10,0,0,0.5,0.4,0.9,"","dead w branches","",0,100,"",0,0
"519","SOAP","Soaproot Saddle","SOAP187",297538.3,4100553.2,"CADE27","Calocedrus decurrens",259,"center",5.9,53.5,4,10,0,0,0.9,0.8,0.9,"","dead w branches","",0,100,"",0,0
"520","SOAP","Soaproot Saddle","SOAP43",297050.4,4100714.5,"CADE27","Calocedrus decurrens",585,"center",13.3,226.4,1.4,130,0,0,1.3,1.3,1.8,"","","",100,100,"",0,0
"521","SOAP","Soaproot Saddle","SOAP187",297531.8,4100554.8,"CADE27","Calocedrus decurrens",288,"center",5.3,340.3,1.9,10,0,0,0.4,0.5,0.7,"","dead w branches","",0,100,"",0,0
"522","SOAP","Soaproot Saddle","SOAP43",297050.7,4100711.2,"CADE27","Calocedrus decurrens",587,"SW",1,79.2,8.9,130,0,0,1.5,1.3,3.5,"","dead w branches top snapped","",0,100,"",0,0
"523","SOAP","Soaproot Saddle","SOAP331",297048.1,4100605.5,"CADE27","Calocedrus decurrens",549,"center",9.7,314.9,6.4,130,0,0,1.4,1,4.3,"","","",100,100,"",0,0
"524","SOAP","Soaproot Saddle","SOAP43",297050.8,4100718.5,"CADE27","Calocedrus decurrens",588,"SW",7.6,8.7,15,130,0,0,4,2.2,5.9,"","leaner","",100,100,"",0,0
"525","SOAP","Soaproot Saddle","SOAP43",297065.2,4100722,"CADE27","Calocedrus decurrens",591,"center",5.4,106,4.5,130,0,0,1.1,1.2,1.9,"","leaner","",100,100,"",0,0
"526","SOAP","Soaproot Saddle","SOAP331",297049.7,4100595.5,"CADE27","Calocedrus decurrens",431,"center",6.1,238.9,13.9,130,0,0,3,2.3,7.3,"","","",100,100,"",0,0
"527","SOAP","Soaproot Saddle","SOAP331",297053.2,4100595.8,"CADE27","Calocedrus decurrens",432,"center",3.4,211.7,12.1,130,0,0,1.9,1.1,3.4,"","dead w branches","",0,100,"",0,0
"528","SOAP","Soaproot Saddle","SOAP43",297065.6,4100723.2,"CADE27","Calocedrus decurrens",594,"center",5.6,92.6,5.3,130,0,0,2.2,2.7,3.2,"","","",100,100,"",0,0
"529","SOAP","Soaproot Saddle","SOAP95",298710.9,4100856,"CADE27","Calocedrus decurrens",722,"center",10.9,54.2,1,10,0,0,0.5,0.3,0.8,"","dead w branches","",0,100,"",0,0
"530","SOAP","Soaproot Saddle","SOAP187",297536.8,4100557.8,"CADE27","Calocedrus decurrens",270,"center",8.6,22,1.4,130,0,0,1,0.8,1.6,"","dead w branches","",0,100,"",0,0
"531","SOAP","Soaproot Saddle","SOAP43",297067.4,4100717.5,"CADE27","Calocedrus decurrens",610,"center",9.5,129,6.8,130,0,0,1.9,1.8,3.5,"","","",100,100,"",0,0
"532","SOAP","Soaproot Saddle","SOAP95",298713.2,4100855,"CADE27","Calocedrus decurrens",712,"NE",3.6,191.6,3.8,130,0,0,3.1,1.4,3.5,"","leaner","",100,100,"",0,1
"533","SOAP","Soaproot Saddle","SOAP187",297538.4,4100551.2,"CADE27","Calocedrus decurrens",260,"center",5.1,71.8,3.8,10,0,0,0.9,0.7,1,"","dead w branches","",0,100,"",0,0
"534","SOAP","Soaproot Saddle","SOAP187",297538.5,4100551.5,"CADE27","Calocedrus decurrens",261,"center",5.2,70.6,1.7,10,0,0,0.6,0.5,0.8,"","dead w branches","",0,100,"",0,0
"535","SOAP","Soaproot Saddle","SOAP187",297539.8,4100552.2,"CADE27","Calocedrus decurrens",262,"center",6.7,68.5,2.8,10,0,0,0.6,0.6,1.3,"","dead w branches","",0,100,"",0,0
"536","SOAP","Soaproot Saddle","SOAP187",297541,4100553.5,"CADE27","Calocedrus decurrens",263,"center",8.3,63.3,5.1,10,0,0,1.3,0.9,1.1,"","dead w branches","",0,100,"",0,0
"537","SOAP","Soaproot Saddle","SOAP331",297051.6,4100593,"CADE27","Calocedrus decurrens",442,"SW",8.1,56.3,22,130,0,0,2.9,3.8,10.2,"","","",100,100,"",0,0
"538","SOAP","Soaproot Saddle","SOAP187",297539.3,4100559,"CADE27","Calocedrus decurrens",265,"center",11,31.4,3.1,130,0,0,1.1,1.3,1.8,"","dead w branches","",0,100,"",0,0
"539","SOAP","Soaproot Saddle","SOAP187",297538.3,4100556.5,"CADE27","Calocedrus decurrens",266,"center",8.4,34.6,6.4,130,0,0,1,1.3,3.3,"","dead w branches","",0,100,"",0,0
"540","SOAP","Soaproot Saddle","SOAP95",298706.5,4100847.5,"CADE27","Calocedrus decurrens",681,"center",4.9,114,5.8,130,0,0,0.6,0.5,1.8,"","dead leaner w few branches","",0,100,"",0,0
"541","SOAP","Soaproot Saddle","SOAP95",298693.8,4100859.2,"CADE27","Calocedrus decurrens",762,"center",12.8,320.3,1.2,10,0,0,0.4,0.4,0.8,"","","",100,100,"",0,1
"542","SOAP","Soaproot Saddle","SOAP331",297059.7,4100591.8,"CADE27","Calocedrus decurrens",460,"center",8.4,145.5,5.1,130,0,0,1,1.1,2.4,"","dead w branches","",0,100,"",0,0
"543","SOAP","Soaproot Saddle","SOAP331",297058.8,4100603.2,"CADE27","Calocedrus decurrens",501,"center",6,39.9,7.3,130,0,0,1.8,1.5,3.3,"","","",100,100,"",0,0
"544","SOAP","Soaproot Saddle","SOAP187",297533.5,4100551.2,"CADE27","Calocedrus decurrens",283,"center",1.5,357.2,3.3,10,0,0,0.7,0.5,0.9,"","dead w branches","",0,100,"",0,0
"545","SOAP","Soaproot Saddle","SOAP95",298697.3,4100854.8,"CADE27","Calocedrus decurrens",736,"center",7.1,318.3,1.7,10,0,0,0.8,0.7,1,"","","",100,100,"",0,0
"546","SOAP","Soaproot Saddle","SOAP63",299819.7,4101032.2,"CADE27","Calocedrus decurrens",870,"center",10.8,31.3,14.5,130,0,0,3.3,3.1,6.6,"","","",100,100,"",0,0
"547","SOAP","Soaproot Saddle","SOAP187",297534.6,4100556.5,"CADE27","Calocedrus decurrens",274,"center",6.9,9.1,1.8,130,0,0,1,1,1.3,"","dead w branches","",0,100,"",0,0
"548","SOAP","Soaproot Saddle","SOAP95",298705.6,4100844,"CADE27","Calocedrus decurrens",687,"center",6.6,147.6,5.5,130,0,0,2,1,1.6,"","dead w branches leaner","",0,100,"",0,0
"549","SOAP","Soaproot Saddle","SOAP43",297058.1,4100715,"CADE27","Calocedrus decurrens",572,"center",8.7,192.4,0.9,10,0,0,1,1,1,"","","",100,100,"",0,0
"550","SOAP","Soaproot Saddle","SOAP187",297535.8,4100555.5,"CADE27","Calocedrus decurrens",277,"center",6.3,20.5,1.5,130,0,0,1,1,1.6,"","dead w branches","",0,100,"",0,0
"551","SOAP","Soaproot Saddle","SOAP95",298700.4,4100852,"CADE27","Calocedrus decurrens",732,"center",3,327.6,17,130,0,0,5.9,3.6,4.5,"","extreme leaner","",100,100,"",0,0
"552","SOAP","Soaproot Saddle","SOAP331",297061,4100604,"CADE27","Calocedrus decurrens",536,"center",8.2,47.9,5.9,130,0,0,1.4,1.5,2.4,"","","",100,100,"",0,0
"553","SOAP","Soaproot Saddle","SOAP331",297057.3,4100592,"CADE27","Calocedrus decurrens",458,"center",7,160.7,16.5,130,0,0,2.6,2.8,8.4,"","","",100,100,"",0,0
"554","SOAP","Soaproot Saddle","SOAP331",297058.4,4100593,"CADE27","Calocedrus decurrens",459,"center",6.7,148.9,18,130,0,0,3.4,3.2,8.5,"","","",100,100,"",0,0
"555","SOAP","Soaproot Saddle","SOAP95",298699.3,4100848.2,"CADE27","Calocedrus decurrens",666,"center",3,246.7,9.6,130,0,0,1.7,1.1,5,"","dead w branches","",0,100,"",0,0
"556","SOAP","Soaproot Saddle","SOAP331",297064.2,4100598.2,"CADE27","Calocedrus decurrens",474,"center",9.3,92.2,1.5,10,0,0,0.4,0.3,0.6,"","","",100,100,"",0,0
"557","SOAP","Soaproot Saddle","SOAP187",297533.4,4100557,"CADE27","Calocedrus decurrens",297,"center",7.2,358.8,1.5,130,0,0,0.5,0.5,1.3,"","dead w branches","",0,100,"",0,0
"558","SOAP","Soaproot Saddle","SOAP43",297058.1,4100730.5,"CADE27","Calocedrus decurrens",636,"center",7.3,345.1,10.1,130,0,0,2.9,2,4.3,"","","",100,100,"",0,0
"559","SOAP","Soaproot Saddle","SOAP187",297533.5,4100557.5,"CADE27","Calocedrus decurrens",299,"center",7.7,359.8,2.5,10,0,0,0.4,0.5,0.9,"","dead w branches","",0,100,"",0,0
"560","SOAP","Soaproot Saddle","SOAP43",297054.5,4100722.5,"CADE27","Calocedrus decurrens",583,"center",5.6,257.6,32.4,130,0,0,18.1,3.2,3.3,"","extreme leaner prob not live long hard to measure","",100,50,"",0,0
"561","SOAP","Soaproot Saddle","SOAP43",297067.1,4100720.5,"CADE27","Calocedrus decurrens",599,"center",7.7,113,6.7,130,0,0,1.4,1,3,"","dead w branches","",0,100,"",0,0
"562","SOAP","Soaproot Saddle","SOAP43",297050.6,4100711.2,"CADE27","Calocedrus decurrens",586,"SW",0.9,79.9,14.2,130,0,0,1.7,1.2,3.5,"","dead w branches top snapped","",0,100,"",0,0
"563","SOAP","Soaproot Saddle","SOAP187",297532.5,4100555.2,"CADE27","Calocedrus decurrens",290,"center",5.6,348.8,1.3,10,0,0,0.4,0.4,0.5,"","dead w branches","",0,100,"",0,0
"564","SOAP","Soaproot Saddle","SOAP187",297525.9,4100560.5,"CADE27","Calocedrus decurrens",304,"NW",2,115.6,2.7,10,0,0,0.7,0.8,1,"","","",100,100,"",0,0
"565","SOAP","Soaproot Saddle","SOAP187",297532.8,4100555.2,"CADE27","Calocedrus decurrens",291,"center",5.5,352.2,1.9,10,0,0,0.5,0.4,0.9,"","dead w branches","",0,100,"",0,0
"566","SOAP","Soaproot Saddle","SOAP331",297047.7,4100605.5,"CADE27","Calocedrus decurrens",550,"center",10,313.5,7.8,130,0,0,0.9,0.8,4.5,"","dead w few branches","",0,100,"",0,0
"567","SOAP","Soaproot Saddle","SOAP43",297065.5,4100722.5,"CADE27","Calocedrus decurrens",593,"center",5.6,101.1,2.8,10,0,0,0.4,0.5,0.8,"","","",100,100,"",0,0
"568","SOAP","Soaproot Saddle","SOAP187",297538.1,4100556.5,"CADE27","Calocedrus decurrens",267,"center",8.1,34.5,1.7,10,0,0,0.4,0.3,1.1,"","dead w branches","",0,100,"",0,0
"569","SOAP","Soaproot Saddle","SOAP95",298694,4100859,"CADE27","Calocedrus decurrens",761,"center",12.4,319.6,0.8,10,0,0,0.3,0.3,0.6,"","","",100,100,"",0,0
"570","SOAP","Soaproot Saddle","SOAP991",299147.2,4101472.5,"CADE27","Calocedrus decurrens",947,"center",7.9,173.2,1.8,10,0,0,0.6,0.4,0.7,"","","",100,100,"",0,0
"571","SOAP","Soaproot Saddle","SOAP187",297528.2,4100558.2,"CADE27","Calocedrus decurrens",302,"center",10.1,328.3,1.7,10,0,0,0.7,0.4,0.8,"","","",100,100,"",0,0
"572","SOAP","Soaproot Saddle","SOAP187",297529,4100554,"CADE27","Calocedrus decurrens",217,"SW",8.4,24.1,4.8,10,0,0,1.1,1,1.6,"","dead w branches","",0,100,"",0,0
